customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group
3383,Scott Cox,115,9,16797,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
3387,Brian Wilson,194,6,19037,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
3402,Andre Harris,6,7,21683,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
3413,Samantha Ibarra,13,7,20484,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
3420,Heather Turner,224,11,31752,1,3,5,5,13,355,Loyal Customers,181-365 Days,10+ Purchases,Very High
3443,Dr. Hunter Liu Jr.,122,9,21503,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
3460,Victoria Quinn,95,7,16111,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
3478,Sean Richards,81,6,17639,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
3498,Michael Little,321,5,18868,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
3506,William Conway,584,5,15593,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
3508,Heather Spencer,329,7,23390,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
3513,Tiffany Evans,248,10,22413,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
3521,Darryl Tucker,450,7,22929,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
3526,Zachary Rocha,6,10,19564,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
3536,Erika Oconnell,117,7,21726,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
3538,Amanda Smith,325,5,17442,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
3540,Colton Ramirez,101,12,24962,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
3544,Madeline Brown,123,6,17679,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
3562,Rhonda West,442,8,21007,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
3568,Hannah Jones,89,9,30578,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
3597,John Olson,200,5,15707,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
3622,Dr. Christopher Greene,561,5,15188,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
3627,Victoria Rios,56,8,25207,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
3650,Nicole Conner,23,8,23227,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
3652,Richard Wilcox,260,7,19145,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
3661,Sonya Lamb,84,6,17289,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
3670,Kaylee Davis,407,7,28704,1,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
3671,Christopher Quinn,389,8,24916,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
3672,Philip Dunlap,295,4,15947,1,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
3707,Natasha Morales,88,9,21302,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
3723,Michael Brown,35,7,19915,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
3724,Jordan Cannon,187,7,18318,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
3731,Vanessa Cruz,370,6,20172,1,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
3750,Andrea Baker,642,5,19158,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
3755,Wanda Hanna,96,7,26244,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
3779,Christopher Ray,54,8,17645,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
3783,Robert Wade,86,8,26950,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
3800,Heather Pearson,128,6,18210,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
3809,Kyle Mercer,120,10,36463,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
3811,Kari Jones,127,10,25456,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
3817,Summer Barton,143,8,27078,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
3833,Joshua White,85,6,17010,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
3840,James Cobb,332,6,16512,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
3868,Michelle Gray,146,7,19586,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
3870,Jessica Morris,47,8,26694,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
3879,Jason Jackson,385,8,27333,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
3881,Jill Greene,153,5,14926,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
3894,Jamie Anderson,202,6,21070,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
3895,Matthew Lester,52,5,15772,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
3897,Willie Snyder,30,7,19576,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
3901,Gary Smith,8,5,15126,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
3904,Sandra Randall,74,7,18160,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
3908,Thomas Roberts,304,8,20333,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
3911,Cassie Rubio,12,8,19146,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
3912,Bonnie Rodriguez,245,5,16978,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
3920,Dawn Goodwin,95,8,17892,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
3939,Linda Wright,242,6,17860,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
3947,Douglas Brown,29,9,32896,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
3948,Elizabeth Moore,110,5,17980,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
3951,James Barnes,13,8,29263,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
3973,Cathy Martin,101,9,18872,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
3981,Benjamin Williams,36,9,28571,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
3990,Laura Prince,64,10,23462,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
3992,Jeffrey Mora,145,8,16541,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
3994,Trevor Anderson,62,6,15448,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
4004,Victor Obrien DVM,350,6,18559,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
4016,Tiffany French,126,7,22173,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
4022,Michelle Smith,31,7,15653,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
4023,Neil Patrick,322,5,15576,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
4034,Jennifer Rice,190,6,18271,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4040,Holly Cook,336,6,18736,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
4054,Steven Nash,217,6,16521,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4082,Tony Williams,52,5,16481,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
4112,Lee Vargas,82,8,23234,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
4122,Zachary Whitaker,89,5,17676,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
4134,Carrie Robbins,5,7,19821,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
4137,Kelsey Wright,34,7,18246,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
4143,Andrew Melendez,100,5,15700,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
4150,Michael Hammond,39,9,26912,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
4172,Michelle Booker,186,6,16876,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4177,Robin Smith,160,8,19928,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
4185,Patricia Smith,1,7,25311,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
4196,Michael Mack,36,7,22729,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
4198,John Smith,117,9,17114,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
4200,Michelle Chan,153,6,17323,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
4227,David Lloyd,149,5,18071,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
4228,Gregory Snow,236,6,20090,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
4244,Melissa Lozano DDS,12,8,18110,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
4263,Mary Carroll,76,5,16071,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
4264,Ryan Leon,34,6,21623,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
4268,Traci Hicks,111,9,15763,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
4271,Christopher Jones,50,8,22178,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
4275,Katie Ruiz,786,8,23678,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
4303,Valerie Phelps,68,6,15995,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
4304,Kayla Lee,15,6,16761,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
4307,Peter Jenkins,69,10,29988,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
4309,Julie Mclaughlin,413,5,18056,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
4311,Cindy Hull,207,7,17273,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4312,Jacob Patel,260,7,18869,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
4326,Sara Johnson,336,7,20300,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
4335,Jeffery Stevenson,51,6,17446,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
4369,Mary Chandler,97,10,30956,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
4370,Crystal Estrada,150,7,22922,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
4385,Sheila Christensen,44,6,23233,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
4396,Brandon Merritt,82,7,23402,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
4407,Keith Johnson,90,5,15404,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
4409,Eric Johnston,370,7,15130,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
4419,Katherine Parker,176,9,33795,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
4445,Katie Frank,56,7,22358,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
4450,Kristin Davis,76,6,19356,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
4451,Annette Baker,220,7,16881,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4458,Raymond Wolfe,39,9,35657,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
4461,Michelle Frazier,282,5,17531,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
4463,Martin Ochoa,138,5,15976,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
4476,Wendy Walter,93,9,26499,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
4484,Patricia Lynch,444,5,22893,1,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
4499,Erin Giles,215,6,17373,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4505,Glen Reynolds,224,9,23247,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
4548,Catherine Lopez,358,6,18101,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
4554,Nicholas Garcia,155,8,18388,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
4574,Yvonne Kerr MD,194,6,16894,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4580,Donald Espinoza,97,8,25260,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
4615,Evelyn Murray,29,5,18436,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
4622,Jessica Lopez,27,7,16978,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
4641,Leslie Smith,287,5,15667,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
4648,Shari Frazier,115,6,17092,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
4668,Sharon Wolf,306,9,18184,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
4672,Brian Ortiz,42,7,20692,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
4681,Rose Schneider,280,10,27159,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
4688,Andrew Williams,1,9,32751,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
4724,James Osborn,317,8,17069,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
4731,Patricia Henry,42,7,16873,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
4735,Alexis Harrison DDS,922,4,14823,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
4736,Tracy Davis,56,10,21552,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
4738,Kelly Michael,56,6,17976,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
4748,Laura Frost,242,10,27416,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
4757,Phillip Peters,234,9,24244,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
4767,Jack Silva,76,8,18065,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High
4808,Catherine Robinson,107,6,18465,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
4821,David Parker,288,5,17037,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
4826,Alexis Vasquez,243,6,17871,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
4839,Jordan Yang,190,7,21271,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
4858,Kari Johnson,223,5,16797,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
4863,Jason White,20,7,15315,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
4866,Paul Harris,260,7,24947,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
4876,Megan Phillips,307,8,22780,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
4878,Isaiah Butler,21,6,18475,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
4893,Kirk Martinez,75,4,15313,1,4,2,4,10,424,Potential Loyalists,61-90 Days,3-5 Purchases,High
4906,Deanna Collins,74,5,15487,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
4908,Scott Robinson,233,4,17778,1,3,2,4,9,324,Need Attention,181-365 Days,3-5 Purchases,High
4923,Tonya Cook,341,7,24145,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
4926,Dakota Rivers,22,8,19061,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
4935,Manuel Adams,103,8,19487,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
4951,Aaron Carroll,657,8,18768,1,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
4967,Timothy Barnett,232,8,19806,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
4978,Bradley Dickson,237,6,16159,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5022,Guy Lopez,89,7,17021,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
5023,Theresa Stevens,41,7,15024,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
5035,Sandra Foster,21,5,22332,1,5,3,5,13,535,Potential Loyalists,0-30 Days,3-5 Purchases,Very High
5073,Kevin Miller,38,9,28485,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
5076,David Rodriguez,222,7,15142,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5101,Megan Sanchez,212,7,19233,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5105,Brandy Walters,271,8,19344,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
5106,Kristi Wood,192,10,30231,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
5107,Jenny Hawkins,153,9,21950,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
5108,David Fowler,411,5,17921,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
5118,Catherine Dorsey,94,5,15236,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
5124,Lisa Dixon,380,7,19065,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
5128,Mary Wolfe,311,6,21512,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
5153,Cheryl Parks,80,4,15825,1,4,2,4,10,424,Potential Loyalists,61-90 Days,3-5 Purchases,High
5154,Heather Davis,245,6,19170,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
5156,Brian White,54,9,19396,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
5178,Kimberly Gonzalez,205,6,15656,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5182,Stephanie Nguyen,151,6,15579,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
5194,Christopher Watson,807,6,17002,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
5200,Lisa Smith,172,6,17362,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
5235,Christopher Wong,127,7,18729,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
5257,Christopher Rojas,48,8,23252,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
5265,William Tyler,169,6,18665,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
5269,Karen Warner,25,8,17854,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
5296,Tamara Johnson,88,5,20040,1,4,3,5,12,435,Potential Loyalists,61-90 Days,3-5 Purchases,Very High
5309,Christina Oconnor,143,8,21283,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
5331,Wayne Powers,377,7,20362,1,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
5339,Kimberly Colon,111,8,16685,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
5346,Michael Jennings,0,6,17663,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
5374,Kevin Graves,21,8,19482,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
5406,John Davis,1,7,15896,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
5419,Marcia Martinez,28,7,15466,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
5429,Renee Garcia,207,6,14876,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5446,Meghan Black,30,8,22948,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
5448,Robert Clark DVM,139,9,30702,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
5468,Sandra Pierce,248,6,17987,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
5478,Julia Jackson,226,8,17646,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
5483,Sandra Sims,421,7,19385,1,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
5494,Pamela Hubbard,150,8,20299,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
5498,Lauren Powell,363,4,16041,1,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
5502,Kayla Jones PhD,31,6,14977,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
5505,Matthew Salinas,66,4,15413,1,4,2,4,10,424,Potential Loyalists,61-90 Days,3-5 Purchases,High
5509,Michael Hale,30,9,22986,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
5511,Mary Sweeney,139,8,21467,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
5540,Michael Grant,51,7,14854,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
5553,Karen Peterson,112,6,16052,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
5570,Jill Wright,136,12,26870,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
5577,Scott Hernandez,356,7,17037,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
5619,Stephanie Acevedo,532,6,16016,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
5623,Leonard Rice,35,9,27443,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
5635,Roger Williams,115,7,20884,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
5681,Sharon Pham,106,9,23081,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
5684,Julian Austin,58,7,16691,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
5721,Elizabeth Smith,362,7,21365,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
5722,Zachary Goodman,149,6,22221,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
5763,Michelle Miller,104,9,31133,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
5783,Kathleen Hays,30,6,15987,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
5801,Justin Le,53,5,19950,1,5,3,5,13,535,Potential Loyalists,31-60 Days,3-5 Purchases,Very High
5807,Dean Steele,209,7,26136,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
5809,Mark James,13,8,18971,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
5827,Bradley Williams,69,6,15053,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
5831,Mr. Nicholas Henderson,29,5,16900,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
5838,Fernando Estrada,146,5,18293,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
5857,Kimberly Coffey,228,5,15011,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
5863,Mary Williams,57,7,16648,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
5876,Julie Bender,184,6,15780,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5884,Gene Wilson,340,6,19061,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
5909,Calvin Jones,39,8,19087,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
5912,Benjamin Cunningham,208,6,14992,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5914,Carlos Choi,153,8,23203,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
5918,Jessica Romero,21,6,15568,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
5919,Noah Reid,297,6,25286,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
5928,Kyle Torres,183,7,16506,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
5929,Erica Hale,386,6,16344,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
5936,Willie Griffin,170,6,16898,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
5938,Rebecca Malone,46,6,23028,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
5944,Angela Sellers,66,5,15247,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
5973,Michael Stevens,226,7,17705,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
