customer_id,customer_name,total_spend,purchase_frequency,total_quantity,average_order_value,average_product_price,first_purchase_date,last_purchase_date,total_returns,churn,recency,customer_tenure_days,customer_tenure_months,return_rate,return_rate_pct,customer_age,gender,preferred_category,preferred_payment_method
148,Ashley Mathews,15591,6,22,2598.5,288.0,2020-03-16 08:28:05,2023-02-25 01:50:53,2.0,1,202,1075,35.8,0.3333333333333333,33.33,64,Female,Clothing,Cash
149,Taylor Massey,17933,6,25,2988.8333333333335,327.6666666666667,2020-01-31 08:37:50,2022-08-23 04:00:13,2.0,0,388,934,31.1,0.3333333333333333,33.33,65,Female,Electronics,Credit Card
150,Sarah Larsen,12774,4,14,3193.5,268.75,2020-05-11 15:23:33,2023-02-13 13:32:16,2.0,0,213,1007,33.6,0.5,50.0,37,Female,Books,Credit Card
151,Marcus Price,14501,5,17,2900.2,247.6,2020-05-01 21:42:10,2022-05-09 21:36:03,1.0,1,493,737,24.6,0.2,20.0,28,Female,Books,PayPal
152,Joseph Massey,10468,4,14,2617.0,348.25,2020-08-04 14:11:43,2023-07-21 17:44:16,1.0,0,55,1081,36.0,0.25,25.0,47,Female,Books,Credit Card
153,Robert Palmer,6623,3,8,2207.6666666666665,197.66666666666666,2021-05-09 10:28:49,2023-01-12 14:32:18,1.0,0,245,613,20.4,0.3333333333333333,33.33,33,Male,Books,Cash
154,John Lewis,25380,9,22,2820.0,347.22222222222223,2020-01-06 00:29:22,2023-06-07 12:01:19,4.0,0,100,1248,41.6,0.4444444444444444,44.44,45,Female,Clothing,Cash
155,Brady Taylor,12642,5,17,2528.4,121.0,2021-04-03 10:17:14,2023-04-01 00:18:34,1.0,0,167,727,24.2,0.2,20.0,29,Female,Home,Credit Card
156,Michael Lopez,22874,9,24,2541.5555555555557,265.44444444444446,2020-03-28 03:08:01,2023-08-08 21:00:39,5.0,0,37,1228,40.9,0.5555555555555556,55.56,20,Male,Books,Credit Card
157,Zachary Cohen MD,6157,3,7,2052.3333333333335,323.3333333333333,2021-02-27 06:44:19,2023-08-06 00:47:45,0.0,0,40,889,29.6,0.0,0.0,50,Male,Books,Cash
158,Troy Webb,16971,5,14,3394.2,217.4,2020-12-09 09:09:17,2023-05-08 13:32:53,3.0,1,129,880,29.3,0.6,60.0,58,Female,Clothing,Credit Card
159,Eric Garrett,12853,4,15,3213.25,273.75,2021-11-20 03:39:50,2023-08-06 18:35:12,3.0,0,39,624,20.8,0.75,75.0,24,Female,Home,Crypto
160,Terri Wilcox,15370,4,10,3842.5,262.75,2021-11-04 21:18:22,2023-06-26 19:06:55,1.0,0,80,598,19.9,0.25,25.0,58,Male,Books,Crypto
161,Ashley Lane,9306,6,21,1551.0,290.1666666666667,2020-05-20 20:21:01,2023-07-18 23:58:15,2.0,1,58,1154,38.5,0.3333333333333333,33.33,28,Male,Books,Credit Card
162,Dr. Russell Spence,15101,5,16,3020.2,248.0,2021-03-12 13:21:17,2023-04-22 14:19:52,2.0,1,145,771,25.7,0.4,40.0,29,Male,Clothing,Credit Card
163,Courtney Silva,15047,5,16,3009.4,366.2,2020-11-02 10:14:20,2023-02-13 08:19:44,1.0,0,214,832,27.7,0.2,20.0,69,Female,Clothing,Credit Card
164,Trevor Deleon,29989,8,19,3748.625,263.125,2021-02-23 14:58:55,2023-07-21 20:05:13,4.0,1,55,878,29.3,0.5,50.0,37,Female,Clothing,PayPal
165,Scott Hunt,6881,3,9,2293.6666666666665,192.0,2020-01-22 13:15:44,2022-12-21 20:11:06,1.0,0,267,1064,35.5,0.3333333333333333,33.33,60,Female,Books,Credit Card
166,Jason Gamble,7591,3,8,2530.3333333333335,173.66666666666666,2021-01-13 09:52:44,2023-01-16 06:11:23,0.0,0,242,732,24.4,0.0,0.0,68,Female,Books,Credit Card
167,Chad Johnson,22147,7,23,3163.8571428571427,334.57142857142856,2020-06-23 19:04:23,2023-08-21 23:22:36,3.0,0,24,1154,38.5,0.42857142857142855,42.86,36,Male,Home,Credit Card
168,James Russell,14442,7,24,2063.1428571428573,271.42857142857144,2021-07-12 06:59:39,2023-02-15 15:50:52,1.0,1,211,583,19.4,0.14285714285714285,14.29,49,Female,Books,PayPal
169,Alicia Herrera,3803,3,12,1267.6666666666667,134.33333333333334,2020-02-16 14:43:36,2023-02-19 20:52:40,0.0,0,207,1099,36.6,0.0,0.0,49,Male,Books,Credit Card
170,Andrew Ponce,5426,2,6,2713.0,213.0,2020-05-10 14:36:50,2021-03-05 12:47:11,1.0,0,923,298,9.9,0.5,50.0,41,Female,Books,Credit Card
171,Todd Hahn,10992,4,10,2748.0,179.25,2021-02-28 11:14:00,2022-11-06 07:53:13,3.0,1,313,615,20.5,0.75,75.0,21,Female,Clothing,PayPal
172,Greg Stanley,13223,7,17,1889.0,398.57142857142856,2020-07-24 17:14:28,2023-08-31 07:22:31,0.0,1,15,1132,37.7,0.0,0.0,21,Female,Books,Credit Card
173,Nicole Dunn,13744,5,9,2748.8,267.2,2020-05-28 10:48:13,2023-06-01 11:05:25,2.0,0,106,1099,36.6,0.4,40.0,41,Male,Electronics,Credit Card
174,Linda Johnson,18810,7,20,2687.1428571428573,282.7142857142857,2021-01-31 20:27:33,2023-06-29 16:06:35,4.0,0,77,878,29.3,0.5714285714285714,57.14,47,Male,Books,PayPal
175,Peter Jones,25850,10,26,2585.0,228.2,2020-01-09 15:51:58,2023-08-23 12:06:03,5.0,0,23,1321,44.0,0.5,50.0,50,Male,Electronics,Credit Card
176,Thomas Lyons,10131,4,10,2532.75,270.25,2020-10-07 22:26:23,2022-02-20 02:57:29,2.0,0,572,500,16.7,0.5,50.0,58,Male,Clothing,PayPal
177,Hunter Coleman,9008,3,8,3002.6666666666665,326.0,2020-06-11 14:23:22,2023-03-11 06:31:07,1.0,0,188,1002,33.4,0.3333333333333333,33.33,20,Female,Clothing,Credit Card
178,Alicia Torres,10246,5,13,2049.2,308.2,2020-08-12 17:49:40,2023-01-17 19:22:14,3.0,0,240,888,29.6,0.6,60.0,49,Female,Books,Cash
179,Raymond Cooper,21133,6,18,3522.1666666666665,208.33333333333334,2020-03-11 15:49:07,2023-04-09 16:34:32,2.0,0,158,1124,37.5,0.3333333333333333,33.33,67,Female,Home,Credit Card
180,Victoria Brown,17410,5,12,3482.0,294.4,2020-06-08 07:00:30,2022-10-11 15:58:36,2.0,0,338,855,28.5,0.4,40.0,69,Female,Books,Credit Card
181,Jeffrey Aguilar,8615,3,8,2871.6666666666665,209.0,2021-10-24 05:42:40,2022-12-18 06:40:27,1.0,0,271,420,14.0,0.3333333333333333,33.33,57,Male,Books,Cash
182,Jennifer Morrison,16849,5,15,3369.8,336.6,2020-08-10 22:20:34,2023-06-01 03:30:19,3.0,1,106,1024,34.1,0.6,60.0,61,Female,Electronics,Credit Card
183,Steven Bond,18355,9,23,2039.4444444444443,198.66666666666666,2020-02-04 00:12:28,2023-03-14 11:06:39,6.0,0,185,1134,37.8,0.6666666666666666,66.67,52,Male,Electronics,Credit Card
184,Kimberly Tanner,19182,7,13,2740.285714285714,281.7142857142857,2021-01-28 01:19:06,2023-05-20 11:40:51,1.0,0,118,842,28.1,0.14285714285714285,14.29,55,Female,Electronics,PayPal
185,Emily Carter,18565,5,16,3713.0,221.8,2020-07-17 23:55:31,2023-09-02 21:49:09,2.0,1,12,1141,38.0,0.4,40.0,70,Female,Books,PayPal
186,Christopher Jackson,21730,7,22,3104.285714285714,288.0,2021-03-28 22:57:32,2023-01-09 01:21:45,3.0,0,249,651,21.7,0.42857142857142855,42.86,55,Female,Home,Credit Card
187,Jennifer Lee,10239,5,18,2047.8,280.2,2020-03-08 13:42:23,2023-06-02 12:25:11,1.0,0,104,1180,39.3,0.2,20.0,51,Male,Books,Credit Card
188,Garrett Richardson,14101,5,16,2820.2,242.8,2020-01-08 09:39:00,2023-08-20 00:48:31,3.0,0,26,1319,44.0,0.6,60.0,70,Female,Clothing,PayPal
189,Susan Baird,10520,3,9,3506.6666666666665,187.66666666666666,2020-08-07 15:34:13,2023-01-01 04:59:22,0.0,0,257,876,29.2,0.0,0.0,45,Female,Home,Credit Card
190,Susan Mcdaniel,21718,7,25,3102.5714285714284,250.85714285714286,2020-02-28 19:38:40,2023-03-18 01:43:47,4.0,0,181,1113,37.1,0.5714285714285714,57.14,65,Female,Clothing,PayPal
191,Patricia Bautista,7322,3,12,2440.6666666666665,215.66666666666666,2021-02-11 08:17:42,2023-05-12 18:36:36,1.0,0,125,820,27.3,0.3333333333333333,33.33,36,Male,Books,Cash
192,Aaron Barber,15844,4,14,3961.0,264.25,2020-01-18 05:04:37,2022-05-01 03:42:26,0.0,1,502,833,27.8,0.0,0.0,48,Male,Books,Cash
193,Marco Perez,2732,2,3,1366.0,336.0,2020-11-09 08:03:11,2022-09-20 21:41:19,0.0,1,359,680,22.7,0.0,0.0,68,Male,Clothing,Credit Card
194,Tracie Huang,14236,5,10,2847.2,315.0,2020-05-10 23:23:00,2022-11-06 08:59:51,4.0,0,313,909,30.3,0.8,80.0,29,Female,Books,Credit Card
195,Mr. Steven Williams,11254,4,15,2813.5,288.5,2020-09-26 08:56:34,2023-03-06 00:36:30,1.0,0,193,890,29.7,0.25,25.0,41,Male,Home,Credit Card
196,Patricia Davis,12081,5,13,2416.2,256.0,2020-03-04 20:37:24,2022-04-09 09:16:44,4.0,0,524,765,25.5,0.8,80.0,46,Female,Clothing,Cash
197,Samuel Hoffman,16963,5,12,3392.6,292.2,2020-01-13 15:58:34,2022-11-11 16:41:06,3.0,0,307,1033,34.4,0.6,60.0,31,Male,Books,Credit Card
198,Elizabeth Anderson,11621,4,12,2905.25,269.75,2020-02-06 05:09:08,2023-09-04 20:59:38,3.0,0,10,1306,43.5,0.75,75.0,35,Female,Books,Credit Card
199,Derek Snow,14745,5,11,2949.0,219.0,2020-05-25 05:54:15,2023-08-24 20:36:49,3.0,0,21,1186,39.5,0.6,60.0,37,Female,Electronics,Credit Card
200,Kimberly Holland,7781,3,11,2593.6666666666665,211.66666666666666,2020-11-15 06:18:58,2023-07-08 16:21:02,1.0,0,68,965,32.2,0.3333333333333333,33.33,26,Female,Books,Credit Card
201,Angel Brown,9158,3,10,3052.6666666666665,150.33333333333334,2021-06-10 21:45:48,2022-06-16 20:28:58,0.0,0,455,370,12.3,0.0,0.0,31,Female,Electronics,Credit Card
202,Nicole Stein,11379,5,15,2275.8,264.6,2020-02-09 22:32:42,2022-11-25 00:56:43,3.0,0,294,1019,34.0,0.6,60.0,29,Male,Books,Credit Card
203,Cassidy Rowe,17494,7,24,2499.1428571428573,175.42857142857142,2020-06-14 14:05:26,2023-04-13 20:58:11,3.0,0,154,1033,34.4,0.42857142857142855,42.86,57,Female,Home,Credit Card
204,Anthony Thompson,7435,4,10,1858.75,231.75,2021-03-17 10:25:43,2023-06-25 02:13:49,4.0,0,82,829,27.6,1.0,100.0,40,Female,Books,Credit Card
205,William Fowler DDS,7931,3,6,2643.6666666666665,202.66666666666666,2021-08-04 03:26:38,2022-10-23 02:11:15,1.0,0,327,444,14.8,0.3333333333333333,33.33,51,Male,Clothing,Credit Card
206,Leslie West,33113,9,28,3679.222222222222,272.22222222222223,2020-09-28 22:18:50,2023-06-17 17:22:46,5.0,1,89,991,33.0,0.5555555555555556,55.56,64,Female,Clothing,Credit Card
207,Anthony Ware,8113,2,2,4056.5,83.0,2020-11-24 17:25:47,2023-01-11 10:29:00,2.0,0,247,777,25.9,1.0,100.0,29,Male,Books,Cash
208,Deborah Medina,12090,5,10,2418.0,298.4,2020-09-08 22:36:33,2021-10-17 09:28:17,2.0,0,698,403,13.4,0.4,40.0,42,Female,Clothing,PayPal
209,Laura Garner,9495,4,11,2373.75,204.75,2020-02-14 11:31:44,2023-06-21 23:40:55,0.0,0,85,1223,40.8,0.0,0.0,45,Female,Clothing,Credit Card
210,Dawn Wilson,10271,3,9,3423.6666666666665,237.0,2021-12-23 18:55:50,2023-02-22 14:35:08,1.0,0,204,425,14.2,0.3333333333333333,33.33,34,Female,Books,Cash
211,Michael Kaufman,7402,4,12,1850.5,324.25,2020-12-01 18:00:20,2022-03-20 04:46:55,1.0,0,544,473,15.8,0.25,25.0,27,Female,Electronics,Credit Card
212,Denise Allen,9094,3,6,3031.3333333333335,387.6666666666667,2020-10-29 17:16:12,2023-06-18 00:10:03,0.0,0,89,961,32.0,0.0,0.0,42,Male,Books,Credit Card
213,Joel Brown,4257,2,6,2128.5,254.5,2020-08-10 08:27:13,2021-01-16 21:48:06,2.0,0,971,159,5.3,1.0,100.0,59,Female,Books,PayPal
214,Debra Cobb,20552,6,18,3425.3333333333335,272.6666666666667,2020-02-24 04:05:00,2023-06-25 02:24:07,2.0,0,82,1216,40.5,0.3333333333333333,33.33,47,Female,Books,Credit Card
215,Thomas Hoffman,5751,3,8,1917.0,214.33333333333334,2020-02-25 18:20:35,2023-07-18 04:14:15,1.0,0,59,1238,41.3,0.3333333333333333,33.33,52,Female,Books,Cash
216,Melissa Ortega,26378,8,18,3297.25,145.75,2020-01-12 00:13:49,2023-09-05 14:21:10,4.0,0,9,1332,44.4,0.5,50.0,57,Male,Books,Cash
217,Donna Meyer,21199,7,16,3028.4285714285716,297.7142857142857,2020-01-02 21:58:50,2023-05-05 08:25:15,3.0,0,133,1218,40.6,0.42857142857142855,42.86,28,Female,Electronics,Credit Card
218,Ryan Miller,10551,3,12,3517.0,346.0,2020-02-19 14:48:03,2023-03-14 23:58:56,2.0,0,184,1119,37.3,0.6666666666666666,66.67,23,Male,Home,Credit Card
219,Taylor Newman,6719,4,7,1679.75,184.25,2020-09-16 11:05:07,2022-09-21 03:03:19,1.0,0,359,734,24.5,0.25,25.0,25,Female,Clothing,Credit Card
220,Ashley Dominguez,7900,4,9,1975.0,386.5,2020-11-09 00:29:57,2022-09-24 13:54:17,2.0,0,355,684,22.8,0.5,50.0,67,Male,Electronics,Cash
221,Chris Wang,1682,1,2,1682.0,25.0,2022-04-04 07:47:52,2022-04-04 07:47:52,0.0,0,529,0,0.0,0.0,0.0,18,Male,Clothing,Credit Card
222,Joe Lee,1858,1,2,1858.0,326.0,2020-07-06 16:07:42,2020-07-06 16:07:42,0.0,0,1165,0,0.0,0.0,0.0,47,Female,Books,PayPal
223,Kaitlyn Lee,12526,7,25,1789.4285714285713,210.14285714285714,2020-01-01 20:13:11,2023-06-06 19:37:31,0.0,0,100,1251,41.7,0.0,0.0,23,Female,Home,Cash
224,Herbert Holland,7708,3,4,2569.3333333333335,335.3333333333333,2020-07-13 10:41:11,2022-02-18 20:56:02,1.0,0,573,585,19.5,0.3333333333333333,33.33,41,Male,Books,PayPal
225,Jennifer Roberts,27373,9,28,3041.4444444444443,228.88888888888889,2020-05-31 23:46:35,2023-03-30 08:07:58,2.0,0,169,1032,34.4,0.2222222222222222,22.22,44,Female,Books,Credit Card
226,Alejandra Snyder,7801,2,2,3900.5,395.5,2021-02-21 20:23:52,2021-07-15 16:05:26,1.0,0,791,143,4.8,0.5,50.0,49,Female,Books,PayPal
227,Amanda Sullivan,15893,5,15,3178.6,175.8,2020-02-05 20:01:44,2023-04-30 22:15:55,4.0,0,137,1180,39.3,0.8,80.0,18,Male,Clothing,Cash
228,Alyssa Watkins,4391,1,5,4391.0,262.0,2020-01-10 20:42:21,2020-01-10 20:42:21,0.0,0,1343,0,0.0,0.0,0.0,22,Female,Home,PayPal
229,Scott Welch,8695,4,10,2173.75,316.25,2020-03-01 08:00:13,2022-11-26 01:36:01,2.0,1,293,999,33.3,0.5,50.0,19,Female,Electronics,PayPal
230,James Ortiz,3628,3,4,1209.3333333333333,250.66666666666666,2021-09-21 14:27:33,2023-03-27 21:12:18,2.0,0,171,552,18.4,0.6666666666666666,66.67,27,Male,Books,Cash
231,Lawrence Shannon,13780,4,12,3445.0,140.75,2020-11-05 15:47:02,2023-08-22 17:56:30,2.0,0,23,1020,34.0,0.5,50.0,61,Female,Clothing,Credit Card
232,Annette Ramirez,8430,2,7,4215.0,269.0,2021-08-23 04:46:31,2022-07-13 23:22:23,1.0,1,428,324,10.8,0.5,50.0,24,Male,Clothing,Credit Card
233,Lindsay Roberts,9134,4,10,2283.5,395.0,2020-07-10 02:47:35,2022-04-29 19:44:06,1.0,0,503,658,21.9,0.25,25.0,36,Female,Books,Cash
234,Scott James,7162,4,13,1790.5,354.5,2021-04-11 21:05:14,2023-08-15 11:14:53,3.0,0,31,855,28.5,0.75,75.0,64,Female,Clothing,Credit Card
235,Lindsey Walker,16282,5,17,3256.4,303.6,2020-02-15 04:41:57,2021-05-09 16:45:12,1.0,0,858,449,15.0,0.2,20.0,20,Male,Home,Credit Card
236,Christopher Williams,18070,7,22,2581.4285714285716,339.85714285714283,2020-09-22 07:48:39,2023-06-15 16:11:36,0.0,0,91,996,33.2,0.0,0.0,23,Male,Books,Credit Card
237,Ryan Anderson,16232,6,20,2705.3333333333335,286.6666666666667,2020-08-25 21:38:46,2021-11-01 09:33:46,2.0,1,683,432,14.4,0.3333333333333333,33.33,36,Female,Books,Cash
238,Laura Garner,11713,4,10,2928.25,150.0,2021-02-02 03:27:32,2022-08-10 08:28:03,1.0,1,401,554,18.5,0.25,25.0,40,Female,Home,Credit Card
239,Kyle Gallagher DDS,16179,9,17,1797.6666666666667,298.3333333333333,2020-10-14 19:50:07,2023-09-13 22:47:45,4.0,0,1,1064,35.5,0.4444444444444444,44.44,28,Male,Clothing,Credit Card
240,Mr. Johnny Ramos,27504,7,25,3929.1428571428573,264.2857142857143,2020-07-08 01:27:07,2023-06-18 19:17:18,3.0,0,88,1075,35.8,0.42857142857142855,42.86,35,Female,Books,Credit Card
241,Stacy Reed,8512,3,10,2837.3333333333335,244.33333333333334,2020-06-13 15:22:01,2023-09-13 00:47:58,2.0,0,2,1186,39.5,0.6666666666666666,66.67,41,Male,Books,Cash
242,John Roberts,18077,6,15,3012.8333333333335,237.0,2020-01-10 16:42:08,2022-11-09 04:18:13,3.0,0,310,1033,34.4,0.5,50.0,20,Male,Clothing,Credit Card
243,James Sullivan,19425,7,23,2775.0,254.57142857142858,2020-06-26 05:02:16,2023-08-28 10:45:57,4.0,1,18,1158,38.6,0.5714285714285714,57.14,30,Male,Electronics,PayPal
244,Russell Gonzalez,4855,2,9,2427.5,116.0,2021-09-21 18:02:06,2022-07-27 10:05:47,1.0,0,415,308,10.3,0.5,50.0,19,Female,Clothing,Credit Card
245,Ryan Bishop,16285,5,14,3257.0,329.4,2020-04-14 03:50:09,2022-10-28 23:09:09,2.0,0,321,927,30.9,0.4,40.0,28,Female,Clothing,Cash
246,Brandy Wilkins,16653,7,15,2379.0,215.42857142857142,2020-07-25 21:51:04,2023-02-14 16:56:45,3.0,0,212,933,31.1,0.42857142857142855,42.86,33,Female,Books,Credit Card
247,Daniel Gibson,3410,3,9,1136.6666666666667,233.33333333333334,2020-08-27 02:53:48,2022-07-03 21:12:13,1.0,0,438,675,22.5,0.3333333333333333,33.33,70,Female,Books,Credit Card
248,Jerry Henderson,9714,4,14,2428.5,170.0,2021-06-11 05:38:20,2023-08-13 02:19:53,1.0,0,33,792,26.4,0.25,25.0,62,Male,Home,PayPal
249,Elizabeth Craig,38148,10,26,3814.8,326.1,2020-06-23 05:08:41,2023-02-25 19:10:34,7.0,0,201,977,32.6,0.7,70.0,64,Female,Books,Credit Card
250,Laura Peters,16159,6,16,2693.1666666666665,297.8333333333333,2020-02-11 14:02:08,2023-05-30 00:57:25,3.0,0,108,1203,40.1,0.5,50.0,21,Male,Electronics,Credit Card
251,Jason Jordan,8748,3,5,2916.0,211.0,2021-01-07 02:39:46,2023-01-10 02:53:00,1.0,1,248,733,24.4,0.3333333333333333,33.33,62,Female,Books,Crypto
252,Maria Kim,14838,5,14,2967.6,291.6,2020-09-22 03:43:17,2022-03-13 22:53:04,2.0,0,550,537,17.9,0.4,40.0,39,Female,Clothing,PayPal
253,Zachary Freeman,24519,7,22,3502.714285714286,198.71428571428572,2020-04-21 02:05:15,2023-06-09 12:48:47,5.0,1,97,1144,38.1,0.7142857142857143,71.43,26,Female,Books,Credit Card
254,Dr. Paige Reese,2953,2,7,1476.5,268.5,2021-06-03 11:30:14,2023-05-09 22:05:11,1.0,1,128,705,23.5,0.5,50.0,39,Male,Clothing,Credit Card
255,Jordan Juarez,20773,10,22,2077.3,276.3,2020-08-26 01:08:31,2023-07-23 14:16:40,6.0,0,53,1061,35.4,0.6,60.0,23,Female,Home,Credit Card
256,Casey Brown,12926,4,13,3231.5,275.5,2020-04-22 00:49:24,2022-01-14 17:01:19,2.0,1,608,632,21.1,0.5,50.0,43,Female,Electronics,Credit Card
257,Frank Morgan,22547,8,31,2818.375,245.25,2020-02-15 21:49:41,2023-01-09 19:30:33,5.0,0,248,1058,35.3,0.625,62.5,54,Male,Books,Credit Card
258,William Baird,9824,2,6,4912.0,187.5,2021-03-20 09:40:14,2023-02-19 00:04:04,1.0,1,208,700,23.3,0.5,50.0,47,Male,Clothing,PayPal
259,Kimberly Howe,1567,1,4,1567.0,466.0,2022-03-09 16:06:28,2022-03-09 16:06:28,1.0,1,554,0,0.0,1.0,100.0,41,Male,Home,Credit Card
260,Theresa Jones,13836,7,21,1976.5714285714287,187.71428571428572,2020-04-04 14:29:45,2023-03-26 12:53:34,2.0,0,172,1085,36.2,0.2857142857142857,28.57,55,Female,Books,Credit Card
261,Carl Lee,15835,5,16,3167.0,266.0,2020-03-08 04:04:12,2023-07-25 14:25:48,4.0,1,51,1234,41.1,0.8,80.0,64,Female,Clothing,Credit Card
262,Gail Mcdonald,11127,4,17,2781.75,222.5,2020-11-26 23:50:46,2022-06-22 15:58:52,3.0,0,449,572,19.1,0.75,75.0,27,Male,Home,Credit Card
263,Stephanie Hayes,14429,5,17,2885.8,136.6,2020-10-11 17:05:01,2023-04-10 22:44:20,4.0,1,157,911,30.4,0.8,80.0,46,Male,Books,Credit Card
264,Oscar Henson,8452,3,11,2817.3333333333335,326.6666666666667,2021-02-22 20:33:08,2023-06-07 03:07:49,1.0,1,100,834,27.8,0.3333333333333333,33.33,66,Female,Clothing,Credit Card
265,Carmen Parker,21815,9,26,2423.8888888888887,250.55555555555554,2020-05-02 10:26:21,2023-07-30 02:53:13,2.0,0,47,1183,39.4,0.2222222222222222,22.22,33,Female,Books,Credit Card
266,Gregory Dickerson,11073,4,13,2768.25,422.0,2021-07-29 10:50:37,2023-07-10 03:03:25,1.0,0,67,710,23.7,0.25,25.0,51,Male,Home,Credit Card
267,Thomas Mueller,13114,3,7,4371.333333333333,322.6666666666667,2020-01-04 04:58:46,2020-04-29 22:58:52,0.0,0,1233,116,3.9,0.0,0.0,51,Female,Books,PayPal
268,Wendy Davidson,10427,3,9,3475.6666666666665,335.0,2021-05-26 06:01:40,2022-12-09 14:37:08,0.0,0,279,562,18.7,0.0,0.0,40,Male,Electronics,Cash
269,Samantha Carrillo,3902,2,8,1951.0,250.0,2020-06-03 20:07:50,2022-04-17 08:20:23,0.0,1,516,682,22.7,0.0,0.0,64,Female,Clothing,Credit Card
270,Jeffrey Richardson,20427,5,14,4085.4,149.6,2020-09-09 08:31:32,2023-02-24 17:49:55,4.0,0,202,898,29.9,0.8,80.0,23,Female,Books,Cash
271,Kelli Cook,6146,2,5,3073.0,311.0,2020-10-23 09:30:24,2021-09-10 16:22:55,1.0,0,734,322,10.7,0.5,50.0,51,Male,Electronics,Credit Card
272,Leonard Bailey,21945,9,23,2438.3333333333335,254.77777777777777,2020-03-01 02:09:32,2022-01-24 08:55:22,4.0,0,599,694,23.1,0.4444444444444444,44.44,41,Male,Books,Credit Card
273,Lisa Powers,24460,9,24,2717.777777777778,236.44444444444446,2020-03-01 21:00:31,2023-04-15 16:26:07,5.0,0,152,1139,38.0,0.5555555555555556,55.56,36,Female,Books,Credit Card
274,Michelle Chen,16900,5,15,3380.0,280.4,2020-10-21 06:11:37,2023-08-28 22:51:37,2.0,0,17,1041,34.7,0.4,40.0,57,Female,Books,Credit Card
275,Eric Bond,26491,10,21,2649.1,282.5,2020-08-14 00:11:16,2023-06-12 22:16:09,1.0,1,94,1032,34.4,0.1,10.0,35,Male,Books,Credit Card
276,Daniel Jordan,17400,7,21,2485.714285714286,177.85714285714286,2020-06-22 08:18:38,2023-06-18 18:06:14,3.0,0,88,1091,36.4,0.42857142857142855,42.86,43,Male,Books,Cash
277,Donald Le,11170,4,9,2792.5,315.75,2021-01-18 10:20:20,2023-03-05 18:14:56,2.0,0,193,776,25.9,0.5,50.0,38,Male,Books,Crypto
278,Matthew Ramirez,497,1,4,497.0,317.0,2023-04-14 17:01:31,2023-04-14 17:01:31,0.0,0,153,0,0.0,0.0,0.0,67,Female,Electronics,Credit Card
279,David Gordon,8499,3,10,2833.0,263.3333333333333,2021-08-26 11:35:40,2023-04-06 02:46:07,0.0,1,162,587,19.6,0.0,0.0,66,Male,Books,Cash
280,Oscar Rocha,4478,1,2,4478.0,346.0,2022-06-12 02:40:04,2022-06-12 02:40:04,0.0,1,460,0,0.0,0.0,0.0,60,Male,Clothing,Credit Card
281,Caitlin Murphy DDS,11341,3,7,3780.3333333333335,232.0,2020-02-12 02:18:13,2023-08-23 07:40:34,1.0,0,23,1288,42.9,0.3333333333333333,33.33,47,Male,Books,Cash
282,Michael Fitzgerald,22195,8,25,2774.375,225.5,2020-04-14 02:12:07,2023-09-09 12:42:41,3.0,0,5,1243,41.4,0.375,37.5,50,Female,Books,Credit Card
283,Dennis Patrick,12177,3,7,4059.0,279.0,2021-10-22 11:51:11,2023-03-17 03:09:34,2.0,0,182,510,17.0,0.6666666666666666,66.67,27,Female,Books,Cash
284,Bradley Freeman,12730,4,9,3182.5,313.5,2020-11-07 07:43:17,2022-10-28 23:53:37,3.0,0,321,720,24.0,0.75,75.0,50,Female,Clothing,Cash
285,Kevin Griffith,16150,6,14,2691.6666666666665,336.6666666666667,2020-05-03 09:15:26,2022-07-15 21:55:06,2.0,1,426,803,26.8,0.3333333333333333,33.33,62,Male,Clothing,Cash
286,Jared Robles DVM,14615,5,18,2923.0,182.2,2020-06-02 16:35:43,2023-09-12 07:18:04,0.0,0,3,1196,39.9,0.0,0.0,19,Male,Books,Cash
287,Douglas Walton,10939,4,8,2734.75,220.25,2020-05-02 21:45:49,2023-08-16 00:02:12,0.0,0,30,1200,40.0,0.0,0.0,19,Female,Electronics,Credit Card
288,Shelby Perry,15613,4,11,3903.25,241.75,2020-09-19 13:17:49,2023-04-26 14:50:45,1.0,0,141,949,31.6,0.25,25.0,57,Female,Clothing,Cash
289,Michael Baker,10699,7,21,1528.4285714285713,313.42857142857144,2020-01-03 13:07:51,2023-04-16 01:39:04,1.0,0,152,1198,39.9,0.14285714285714285,14.29,31,Female,Clothing,Crypto
290,Brittany Scott,24353,9,21,2705.8888888888887,294.6666666666667,2020-01-10 21:49:47,2023-06-17 08:57:08,2.0,0,90,1253,41.8,0.2222222222222222,22.22,28,Male,Books,Cash
291,Angela Jackson,11249,3,12,3749.6666666666665,423.0,2021-11-03 18:15:04,2023-09-14 18:41:29,2.0,1,0,680,22.7,0.6666666666666666,66.67,25,Male,Books,PayPal
292,Olivia Torres,7094,2,7,3547.0,338.5,2021-09-02 22:23:42,2022-08-01 01:33:41,1.0,0,410,332,11.1,0.5,50.0,21,Male,Clothing,Cash
293,Mark Burton,13663,5,10,2732.6,187.2,2021-01-03 02:44:06,2023-04-26 08:44:21,2.0,0,142,843,28.1,0.4,40.0,56,Male,Books,Credit Card
294,Ernest Harris,8555,5,18,1711.0,284.0,2020-08-07 01:06:14,2022-04-09 12:58:08,1.0,0,523,610,20.3,0.2,20.0,24,Male,Clothing,Credit Card
295,Alexander Strickland,27737,9,18,3081.8888888888887,252.88888888888889,2020-12-13 09:28:27,2023-03-01 15:42:42,3.0,1,197,808,26.9,0.3333333333333333,33.33,60,Male,Books,Credit Card
