customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group,Churn_Risk
230,James Ortiz,171,3,3628,0,3,1,1,5,311,Others,91-180 Days,3-5 Purchases,Very Low,Moderate Risk
231,Lawrence Shannon,23,4,13780,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
232,Annette Ramirez,428,2,8430,1,1,1,2,4,112,Hibernating,365+ Days,2 Purchases,Low,Churned
233,Lindsay Roberts,503,4,9134,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
234,Scott James,31,4,7162,0,5,2,1,8,521,New Customers,31-60 Days,3-5 Purchases,Very Low,Low Risk
235,Lindsey Walker,858,5,16282,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
236,Christopher Williams,91,7,18070,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
237,Ryan Anderson,683,6,16232,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High,Churned
238,Laura Garner,401,4,11713,1,2,2,3,7,223,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
239,Kyle Gallagher DDS,1,9,16179,0,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High,Low Risk
240,Mr. Johnny Ramos,88,7,27504,0,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
241,Stacy Reed,2,3,8512,0,5,1,2,8,512,New Customers,0-30 Days,3-5 Purchases,Low,Low Risk
242,John Roberts,310,6,18077,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
243,James Sullivan,18,7,19425,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Churned
244,Russell Gonzalez,415,2,4855,0,2,1,1,4,211,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
245,Ryan Bishop,321,5,16285,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
246,Brandy Wilkins,212,7,16653,0,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Moderate Risk
247,Daniel Gibson,438,3,3410,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
248,Jerry Henderson,33,4,9714,0,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
249,Elizabeth Craig,201,10,38148,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
250,Laura Peters,108,6,16159,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
251,Jason Jordan,248,3,8748,1,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,Churned
252,Maria Kim,550,5,14838,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
253,Zachary Freeman,97,7,24519,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Churned
254,Dr. Paige Reese,128,2,2953,1,4,1,1,6,411,New Customers,91-180 Days,2 Purchases,Very Low,Churned
255,Jordan Juarez,53,10,20773,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
256,Casey Brown,608,4,12926,1,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
257,Frank Morgan,248,8,22547,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
258,William Baird,208,2,9824,1,3,1,2,6,312,Others,181-365 Days,2 Purchases,Low,Churned
259,Kimberly Howe,554,1,1567,1,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,Churned
260,Theresa Jones,172,7,13836,0,3,4,3,10,343,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Moderate Risk
261,Carl Lee,51,5,15835,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High,Churned
262,Gail Mcdonald,449,4,11127,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
263,Stephanie Hayes,157,5,14429,1,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Churned
264,Oscar Henson,100,3,8452,1,4,1,2,7,412,New Customers,91-180 Days,3-5 Purchases,Low,Churned
265,Carmen Parker,47,9,21815,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
266,Gregory Dickerson,67,4,11073,0,4,2,2,8,422,Potential Loyalists,61-90 Days,3-5 Purchases,Low,Low Risk
267,Thomas Mueller,1233,3,13114,0,1,1,3,5,113,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
268,Wendy Davidson,279,3,10427,0,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
269,Samantha Carrillo,516,2,3902,1,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,Churned
270,Jeffrey Richardson,202,5,20427,0,3,3,5,11,335,Need Attention,181-365 Days,3-5 Purchases,Very High,Moderate Risk
271,Kelli Cook,734,2,6146,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
272,Leonard Bailey,599,9,21945,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
273,Lisa Powers,152,9,24460,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
274,Michelle Chen,17,5,16900,0,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High,Low Risk
275,Eric Bond,94,10,26491,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Churned
276,Daniel Jordan,88,7,17400,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
277,Donald Le,193,4,11170,0,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
278,Matthew Ramirez,153,1,497,0,3,1,1,5,311,Others,91-180 Days,1 Purchase,Very Low,Moderate Risk
279,David Gordon,162,3,8499,1,3,1,2,6,312,Others,91-180 Days,3-5 Purchases,Low,Churned
280,Oscar Rocha,460,1,4478,1,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,Churned
281,Caitlin Murphy DDS,23,3,11341,0,5,1,3,9,513,New Customers,0-30 Days,3-5 Purchases,Medium,Low Risk
282,Michael Fitzgerald,5,8,22195,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
283,Dennis Patrick,182,3,12177,0,3,1,3,7,313,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
284,Bradley Freeman,321,4,12730,0,2,2,3,7,223,Need Attention,181-365 Days,3-5 Purchases,Medium,High Risk
285,Kevin Griffith,426,6,16150,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High,Churned
286,Jared Robles DVM,3,5,14615,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
287,Douglas Walton,30,4,10939,0,5,2,2,9,522,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
288,Shelby Perry,141,4,15613,0,3,2,4,9,324,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
289,Michael Baker,152,7,10699,0,3,4,2,9,342,Others,91-180 Days,6-10 Purchases,Low,Moderate Risk
290,Brittany Scott,90,9,24353,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
291,Angela Jackson,0,3,11249,1,5,1,2,8,512,New Customers,0-30 Days,3-5 Purchases,Low,Churned
292,Olivia Torres,410,2,7094,0,2,1,1,4,211,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
293,Mark Burton,142,5,13663,0,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
294,Ernest Harris,523,5,8555,0,1,3,2,6,132,Others,365+ Days,3-5 Purchases,Low,Medium Risk
295,Alexander Strickland,197,9,27737,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Churned
296,Shawn Osborne,132,7,20804,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Churned
297,Lori Golden,19,4,13950,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
298,Travis Morris,104,3,7522,0,4,1,1,6,411,New Customers,91-180 Days,3-5 Purchases,Very Low,Low Risk
299,Brandon Weeks,161,4,10898,0,3,2,2,7,322,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
300,Dr. Lindsay Wu DDS,133,6,19977,0,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
301,Christopher Boyer,112,4,15948,0,4,2,4,10,424,Potential Loyalists,91-180 Days,3-5 Purchases,High,Low Risk
302,Christopher Robinson,529,7,21151,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
303,Paul Smith,173,4,16129,0,3,2,4,9,324,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
304,Lisa Rivas,74,2,6106,0,4,1,1,6,411,New Customers,61-90 Days,2 Purchases,Very Low,Low Risk
305,Patrick Lawrence,257,5,6997,0,2,3,1,6,231,Others,181-365 Days,3-5 Purchases,Very Low,Medium Risk
306,Melissa Lee,197,2,3317,0,3,1,1,5,311,Others,181-365 Days,2 Purchases,Very Low,Moderate Risk
307,Sophia Thompson,655,5,16633,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
308,Lynn Wilson,20,7,14780,0,5,4,3,12,543,Loyal Customers,0-30 Days,6-10 Purchases,Medium,Low Risk
309,Jaime Dunn,222,2,3449,0,3,1,1,5,311,Others,181-365 Days,2 Purchases,Very Low,Moderate Risk
310,Joseph Mcpherson,574,1,1087,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
311,Christopher Burton,191,2,6682,0,3,1,1,5,311,Others,181-365 Days,2 Purchases,Very Low,Moderate Risk
312,Jacob Jones,14,4,11425,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
313,Matthew Orr,143,4,12950,0,3,2,3,8,323,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
314,Lindsey Craig,78,8,18933,1,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High,Churned
315,Laura Knight,13,6,19217,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
316,Mitchell Lopez,140,7,25377,0,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
317,Madeline Howard,103,8,16513,0,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High,Low Risk
318,Michael George,244,7,20124,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
319,Sarah Keith,37,10,23082,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Churned
320,Xavier Fuller,158,2,2310,0,3,1,1,5,311,Others,91-180 Days,2 Purchases,Very Low,Moderate Risk
321,Stacy Schultz,136,5,18387,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High,Churned
322,David Gregory,68,7,11270,0,4,4,2,10,442,Potential Loyalists,61-90 Days,6-10 Purchases,Low,Low Risk
323,Jeremy Taylor,226,4,8725,1,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Churned
324,Crystal Russo,19,7,16742,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
325,Jacob Baker,383,5,14095,1,2,3,3,8,233,At Risk,365+ Days,3-5 Purchases,Medium,Churned
326,Jessica Taylor,210,5,10936,0,3,3,2,8,332,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
327,Brittany Joyce,430,5,15245,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
328,David Marsh,171,5,16634,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
329,Stephen Burns,106,5,10534,0,4,3,2,9,432,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
330,Joseph James,303,3,5267,0,2,1,1,4,211,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
331,Michael Strickland,150,5,18129,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
332,Leah Curtis,490,4,11945,1,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
333,Kristina Irwin,786,2,6123,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
334,Chad Winters,229,5,17086,0,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High,Moderate Risk
335,Amanda Khan,308,2,7800,0,2,1,2,5,212,Hibernating,181-365 Days,2 Purchases,Low,High Risk
336,Joshua Walter,1065,1,2057,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
337,Makayla Ramirez,258,3,11180,0,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
338,Michael Thomas,40,3,7311,0,5,1,1,7,511,New Customers,31-60 Days,3-5 Purchases,Very Low,Low Risk
339,Michelle Maldonado,142,3,9834,0,3,1,2,6,312,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
340,Carol Velazquez,40,7,24638,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
341,Jean Brown,29,8,17859,0,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High,Low Risk
342,Donald Ramsey,264,3,8515,0,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
343,Paul Johnson,92,2,4484,0,4,1,1,6,411,New Customers,91-180 Days,2 Purchases,Very Low,Low Risk
344,Dana Martinez,388,1,3003,0,2,1,1,4,211,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
345,Ryan Rice,310,5,17538,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
346,Holly Padilla,63,7,16157,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
347,Dr. Susan Sawyer,73,8,21875,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
348,Heidi Sutton,187,3,4142,0,3,1,1,5,311,Others,181-365 Days,3-5 Purchases,Very Low,Moderate Risk
349,Charles Rice,219,4,12553,1,3,2,3,8,323,Need Attention,181-365 Days,3-5 Purchases,Medium,Churned
350,Leah Garcia,135,8,22382,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
351,William Wood,58,5,19807,0,5,3,5,13,535,Potential Loyalists,31-60 Days,3-5 Purchases,Very High,Low Risk
352,Patrick Williams,180,8,19887,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Churned
353,David Tanner,213,4,15781,0,3,2,4,9,324,Need Attention,181-365 Days,3-5 Purchases,High,Moderate Risk
354,Cindy Hudson,421,1,725,0,2,1,1,4,211,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
355,Ann Luna,83,4,14575,0,4,2,3,9,423,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Low Risk
356,Kenneth Shelton,88,8,22983,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
357,Ryan Hill,51,3,7512,0,5,1,1,7,511,New Customers,31-60 Days,3-5 Purchases,Very Low,Low Risk
358,George Berg,1,4,14881,0,5,2,4,11,524,Potential Loyalists,0-30 Days,3-5 Purchases,High,Low Risk
359,Diana Mcintyre,37,2,5195,0,5,1,1,7,511,New Customers,31-60 Days,2 Purchases,Very Low,Low Risk
360,Rebecca Stout,29,3,11966,0,5,1,3,9,513,New Customers,0-30 Days,3-5 Purchases,Medium,Low Risk
361,Donna Cobb,798,1,3342,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
362,David Ellis,279,6,6593,0,2,4,1,7,241,Others,181-365 Days,6-10 Purchases,Very Low,Medium Risk
363,Tabitha Shea,167,8,27299,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
364,Veronica Carter,163,4,11203,0,3,2,2,7,322,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
365,Mary Walters,547,2,6047,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
366,Bruce Pittman,424,6,15811,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
367,Tammy Case,64,5,9377,0,4,3,2,9,432,Potential Loyalists,61-90 Days,3-5 Purchases,Low,Low Risk
368,Justin Eaton,14,8,28667,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
369,Christopher Greer,249,8,28653,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
370,John Smith DDS,162,9,25741,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Churned
371,Robert Kelley,616,2,8274,0,1,1,2,4,112,Hibernating,365+ Days,2 Purchases,Low,High Risk
372,Willie Williams,210,7,21589,0,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
373,Matthew Phillips,20,4,10285,0,5,2,2,9,522,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
374,Sandra Paul,96,7,18545,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
375,Jason Shelton,218,7,16251,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Churned
376,Trevor Wiley,568,8,28434,1,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High,Churned
377,James Mosley,421,1,1574,1,2,1,1,4,211,Hibernating,365+ Days,1 Purchase,Very Low,Churned
378,Andrew Robertson,388,6,13945,1,2,4,3,9,243,At Risk,365+ Days,6-10 Purchases,Medium,Churned
379,Victoria Hill,11,13,26926,0,5,5,5,15,555,Champions,0-30 Days,10+ Purchases,Very High,Low Risk
380,Lance Brandt,205,4,14409,1,3,2,3,8,323,Need Attention,181-365 Days,3-5 Purchases,Medium,Churned
381,Catherine Parker,299,7,20855,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
382,Monique Henson,247,2,2163,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
383,Pamela Bowen,101,5,12387,0,4,3,3,10,433,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
384,Jesse Davis,184,6,14644,0,3,4,3,10,343,Loyal Customers,181-365 Days,6-10 Purchases,Medium,Moderate Risk
385,Justin Ramirez,95,13,19146,0,4,5,4,13,454,Champions,91-180 Days,10+ Purchases,High,Low Risk
386,Kyle Gilbert,445,4,6495,1,1,2,1,4,121,Hibernating,365+ Days,3-5 Purchases,Very Low,Churned
387,Elizabeth Thompson,34,11,36989,1,5,5,5,15,555,Champions,31-60 Days,10+ Purchases,Very High,Churned
388,Jacob Williams,290,6,21151,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
389,Andrew Ryan,23,7,15497,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Churned
390,Breanna Adams,153,5,9845,0,3,3,2,8,332,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
391,Karen White,630,2,4834,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
392,Rachel Wilson,106,3,8802,0,4,1,2,7,412,New Customers,91-180 Days,3-5 Purchases,Low,Low Risk
393,Michael Smith,602,3,9284,1,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,Churned
394,Anthony Butler,315,5,12030,0,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Medium Risk
395,Stacy Price,3,10,25602,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
396,Kimberly Stewart,49,6,17647,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High,Churned
397,Michael Williams,75,3,4972,1,4,1,1,6,411,New Customers,61-90 Days,3-5 Purchases,Very Low,Churned
398,Charles Gonzalez,304,6,12028,0,2,4,3,9,243,At Risk,181-365 Days,6-10 Purchases,Medium,Medium Risk
399,Lori Gonzales,71,7,17086,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
400,Edward Collins MD,261,12,33709,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High,Medium Risk
401,Christine Lawson,112,3,8727,0,4,1,2,7,412,New Customers,91-180 Days,3-5 Purchases,Low,Low Risk
402,David Gibson,0,6,14420,0,5,4,3,12,543,Loyal Customers,0-30 Days,6-10 Purchases,Medium,Low Risk
403,Miguel Walker,26,6,10981,0,5,4,2,11,542,Potential Loyalists,0-30 Days,6-10 Purchases,Low,Low Risk
404,Jeff Morgan,195,5,15196,0,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High,Moderate Risk
405,Robert Owen,44,6,19924,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
406,Caitlin Martinez,832,6,7333,0,1,4,1,6,141,Others,365+ Days,6-10 Purchases,Very Low,Medium Risk
407,Michael Leonard,220,7,20644,0,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
408,Bridget Carrillo,410,4,7886,0,2,2,2,6,222,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
409,Brittany Villanueva,38,6,9498,0,5,4,2,11,542,Potential Loyalists,31-60 Days,6-10 Purchases,Low,Low Risk
410,Alexander Smith,58,4,10371,0,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
411,Robert Walker,223,4,14297,0,3,2,3,8,323,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
412,Steven Adams,205,5,6921,0,3,3,1,7,331,Others,181-365 Days,3-5 Purchases,Very Low,Moderate Risk
413,Linda Williams,52,6,19045,0,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High,Low Risk
414,Andrew Mcguire,72,6,13208,0,4,4,3,11,443,Loyal Customers,61-90 Days,6-10 Purchases,Medium,Low Risk
415,Dennis Bender,48,7,19376,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
416,Angela Bryant,88,7,14965,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
417,Jordan Phillips,256,6,18992,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
418,Tanya Scott,131,4,11266,0,4,2,2,8,422,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
419,Stephen Moore,59,8,23627,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
420,Jonathan Alvarez,16,5,11980,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
421,Christina Williams,122,4,18158,0,4,2,4,10,424,Potential Loyalists,91-180 Days,3-5 Purchases,High,Low Risk
422,Maria Jones,82,5,14722,0,4,3,3,10,433,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Low Risk
423,Christopher Sanchez,542,2,6944,1,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,Churned
426,Mary Ross,838,5,5314,1,1,3,1,5,131,Others,365+ Days,3-5 Purchases,Very Low,Churned
427,James Vargas,14,9,22480,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
428,Regina Edwards,633,4,9501,1,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,Churned
429,Jill Cisneros,455,5,8326,0,1,3,2,6,132,Others,365+ Days,3-5 Purchases,Low,Medium Risk
430,Travis Brown,533,2,8019,0,1,1,2,4,112,Hibernating,365+ Days,2 Purchases,Low,High Risk
431,Brittany Jones,91,8,25467,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
432,Allen Wood,1,7,22702,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
433,Thomas Cox,356,1,3847,0,2,1,1,4,211,Hibernating,181-365 Days,1 Purchase,Very Low,High Risk
434,William Schwartz,59,4,11825,0,5,2,3,10,523,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Low Risk
435,Robert Gutierrez,265,5,12347,1,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Churned
436,Rhonda Warren,149,5,11109,1,3,3,2,8,332,Others,91-180 Days,3-5 Purchases,Low,Churned
437,Nicole Brown,570,7,22333,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
438,Jennifer Olson,1018,2,4402,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
439,Rebecca Bowen,13,8,18362,0,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High,Low Risk
440,James Vaughn,95,10,28560,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
442,Cindy Doyle MD,264,4,12242,1,2,2,3,7,223,Need Attention,181-365 Days,3-5 Purchases,Medium,Churned
443,Cody Barajas,7,8,26062,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Churned
444,Brad Knight,63,7,25034,0,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
445,Joel Knight,170,3,4943,0,3,1,1,5,311,Others,91-180 Days,3-5 Purchases,Very Low,Moderate Risk
446,Thomas Lewis,98,9,22465,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Churned
447,Lori Yang,80,4,5947,0,4,2,1,7,421,New Customers,61-90 Days,3-5 Purchases,Very Low,Low Risk
448,Faith Guerrero,2,4,8026,0,5,2,2,9,522,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
449,Jason Mitchell,378,5,18248,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
450,Christopher Burgess,113,7,18267,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
451,Ashley Allen,98,3,7882,0,4,1,2,7,412,New Customers,91-180 Days,3-5 Purchases,Low,Low Risk
452,Jose Fox,932,3,6869,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
453,Renee Mccoy PhD,932,6,13305,0,1,4,3,8,143,At Risk,365+ Days,6-10 Purchases,Medium,Medium Risk
